Id,Class,ECD (um),Count,O Wt%,Na Wt%,Mg Wt%,Si Wt%,P Wt%,S Wt%,Cl Wt%,Ca Wt%,Cu Wt%,K Wt%,Al Wt%,Cr Wt%,Fe Wt%,Ti Wt%,Zn Wt%
631,Sea aerosol (Cl),0.318190048,54369.0,67.99628735,20.02200633,0.0,0.0,0.0,0.0,11.98170185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,No Classification,0.231834631,57597.0,87.36613393,0.0,0.0,0.0,0.0,6.818459183,0.0,0.0,0.0,5.815403536,0.0,0.0,0.0,0.0,0.0
651,Oxygen only,0.511113352,61292.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Sea aerosol (Cl),0.234514889,54869.0,67.92063117,20.30530423,0.0,0.0,0.0,0.0,11.77406684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,Sea aerosol (Cl),0.242377896,54823.0,72.15599418,17.67120063,0.0,0.0,0.0,0.0,10.17280743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,Oxygen only,0.282835598,58642.0,99.99999404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,Oxigen+Cu(trace),0.244942813,54841.0,92.3088789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.691125572,0.0,0.0,0.0,0.0,0.0,0.0
725,Sulfate aerosol,0.244942813,59668.0,94.91467476,0.0,0.0,0.0,0.0,5.085326359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,Sea aerosol (Cl),0.324028885,61219.0,66.81464314,19.14221793,2.555551194,0.0,0.0,0.0,11.48759425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,Oxygen only,0.304130477,56082.0,99.99999404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,Oxygen only,0.226378934,53388.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,Sea aerosol (Cl),0.242377896,61897.0,76.44297481,15.60945511,0.0,0.0,0.0,0.0,7.94756636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,Sea aerosol (Cl),1.257446006,60788.0,53.34354639,26.29473507,1.978848875,0.0,0.0,0.0,18.38286966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,Oxygen only,0.231834631,58353.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,Oxygen only,0.226378934,53386.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,No Classification,0.278381216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,Cl,0.282835598,54485.0,86.54434085,0.0,0.0,0.0,0.0,0.0,8.792881668,0.0,4.662780836,0.0,0.0,0.0,0.0,0.0,0.0
919,Sea aerosol (Cl),0.247481149,53279.0,73.60234261,13.1053865,0.0,0.0,0.0,0.0,13.29227388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,Sea aerosol (Cl),0.511113352,55192.0,64.69076276,22.3414734,0.0,0.0,0.0,0.0,12.96775192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,Sea aerosol (Cl),0.380893272,54660.0,78.14093828,8.402201533,4.415535554,0.0,0.0,2.301065437,6.740263104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,Oxygen only,0.236219979,54546.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,Sea aerosol (Cl),0.272763337,56160.0,53.45768929,25.99814832,2.34629456,0.0,0.0,0.0,18.19786429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,Sea aerosol (Cl),0.494246364,52203.0,66.89649224,20.17814964,0.0,0.0,0.0,0.0,12.92536259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,Sea aerosol (Cl),0.45369544,54487.0,72.16873765,17.97329038,0.0,0.0,0.0,0.0,9.857971221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,Sea aerosol (Cl),0.380893272,52570.0,72.95988202,14.55439776,3.141013905,0.0,0.0,0.0,9.344712645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,Sea aerosol (Cl),0.279499249,57138.0,82.69159198,9.362120181,0.0,0.0,0.0,0.0,7.946293801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,Oxygen only,0.428391878,57121.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,Aged Sea Aerosol,0.292506092,56703.0,78.92761827,14.86758143,0.0,0.0,0.0,6.204800308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,All,0.729355087,57844.0,76.99937224,7.165324688,1.732815243,1.036276855,0.0,6.042419374,2.590837888,3.763239086,0.0,0.669720955,0.0,0.0,0.0,0.0,0.0
1208,Sea aerosol (Cl),0.507857696,55053.0,62.24554777,22.85149246,0.0,0.0,0.0,0.0,14.90295678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,Sea aerosol (Cl),0.40457341,56069.0,69.75839734,19.9242413,0.0,0.0,0.0,0.0,10.31736135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,Sea aerosol (Cl),0.436989227,53825.0,70.27319074,19.21216697,0.0,0.0,0.0,0.0,10.5146423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,Sea aerosol (Cl),1.003433012,58404.0,62.19832301,24.15236533,0.0,0.0,0.0,0.0,13.64931762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,No Classification,0.576471402,54019.0,82.60311484,5.088170245,0.0,0.0,0.0,3.605733439,4.449319094,4.253671691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,Oxygen only,0.246495168,61338.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,Sea aerosol (Cl),0.392122003,54752.0,67.08490849,20.65315843,0.0,0.0,0.0,0.0,12.26193532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,Sea aerosol (Cl),0.412164567,52171.0,68.10102463,20.61756402,0.0,0.0,0.0,0.0,11.28140688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,No Classification,0.392122003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,No Classification,0.410657562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,No Classification,0.337756942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,Sea aerosol (Cl),0.334065498,53838.0,64.78988528,20.94307989,0.0,0.0,0.0,0.0,12.35270277,0.0,1.914324239,0.0,0.0,0.0,0.0,0.0,0.0
1272,Sea aerosol (Cl),0.648351051,56500.0,65.21770954,20.54459602,1.864564978,0.0,0.0,0.0,10.54261997,0.0,1.830497757,0.0,0.0,0.0,0.0,0.0,0.0
1287,Sea aerosol (Cl),0.630903427,56092.0,65.70408344,20.74657083,1.730420068,0.0,0.0,0.0,11.81891859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,Sea aerosol (Cl),0.485385916,61059.0,68.51031184,19.89903748,0.0,0.0,0.0,0.0,11.59064695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,No Classification,0.335916291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,No Classification,0.743665783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,No Classification,0.486661571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,Sea aerosol (Cl),0.75278069,59542.0,61.61401868,22.72454202,1.981193572,0.0,0.0,0.0,13.680242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,Oxygen only,0.689143648,60974.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,No Classification,0.225477026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,No Classification,0.306985008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,Sea aerosol (Cl),0.357378962,61228.0,68.34824681,18.33982319,2.531797625,0.0,0.0,0.0,10.78012586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,Sea aerosol (Cl),0.738646609,59076.0,62.16441989,24.07165319,0.0,0.0,0.0,0.0,13.76392245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,Sea aerosol (Cl),0.272763337,53908.0,73.78951907,16.48791879,0.0,0.0,0.0,0.0,9.722564369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,Sea aerosol (Cl),0.384134975,52126.0,69.66650486,16.70998782,2.271673828,0.0,0.0,0.0,11.35183349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,Sea aerosol (Cl),0.360831979,54863.0,75.20120144,16.20354205,0.0,0.0,0.0,0.0,8.595257998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,No Classification,0.505410174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,No Classification,0.268178753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,Aluminosillicates,1.254908991,61180.0,82.31674433,0.0,0.0,8.287905157,0.0,0.0,0.0,0.0,0.0,2.663493529,6.731855869,0.0,0.0,0.0,0.0
1366,Oxygen only,0.238830224,53483.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,Oxygen only,0.272763337,55641.0,99.99999404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,Oxygen only,0.304958682,59475.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,No Classification,0.281708763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,No Classification,0.279499249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,No Classification,0.861834314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,No Classification,0.832561405,54732.0,81.97323084,5.331345648,1.885886118,0.0,0.0,2.851099893,4.497352242,3.461075574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,No Classification,0.540961518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,No Classification,0.370998249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,No Classification,0.296715029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,Sea aerosol (Cl),0.390502662,58348.0,70.92994452,18.49716455,0.0,0.0,0.0,0.0,10.57289615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,Sea aerosol (Cl),0.434442753,54745.0,66.39961004,18.86966676,2.573881857,0.0,0.0,0.0,12.15683743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,Sea aerosol (Cl),0.308212948,53789.0,70.74872851,18.64888817,0.0,0.0,0.0,0.0,10.60238257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,Sea aerosol (Cl),0.431556058,54362.0,67.10904837,17.567949,2.275769971,0.0,0.0,0.0,10.83790213,0.0,2.209332027,0.0,0.0,0.0,0.0,0.0,0.0
1428,Sea aerosol (Cl),0.424253398,55029.0,64.31161761,21.76692039,0.0,0.0,0.0,0.0,11.75701842,0.0,2.164434455,0.0,0.0,0.0,0.0,0.0,0.0
1435,No Classification,0.269251468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,Sea aerosol (Cl),0.547708781,56698.0,66.51592851,19.1755861,1.964397728,0.0,0.0,0.0,12.34408841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,No Classification,0.325951922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,Sea aerosol (Cl),0.355307823,63214.0,71.94737792,15.54943323,2.465595864,0.0,0.0,0.238132407,9.799462557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,Sea aerosol (Cl),0.519602173,52465.0,69.90885735,18.85488927,0.0,0.0,0.0,1.189250033,10.04701257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,Sea aerosol (Cl),0.385671515,62251.0,70.53480148,18.11331958,0.0,0.0,0.0,0.0,9.025972337,0.0,2.325903997,0.0,0.0,0.0,0.0,0.0,0.0
1520,Oxygen only,0.237164859,55786.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,Oxygen only,0.234514889,58632.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,Sea aerosol (Cl),0.234514889,53543.0,67.23129749,20.31715214,0.0,0.0,0.0,0.0,12.45154813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,Sea aerosol (Cl),0.963043791,56794.0,67.88108945,24.77784008,0.0,0.0,0.0,0.0,7.341070473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,Sea aerosol (Cl),0.312242046,53073.0,68.94880533,18.03114265,0.0,0.0,0.0,0.0,10.61260253,0.0,2.407452092,0.0,0.0,0.0,0.0,0.0,0.0
1564,Sea aerosol (Cl),0.445802649,55055.0,62.88440228,22.47265279,0.0,0.0,0.0,0.0,14.64294642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,Gypsium,0.683722519,58799.0,87.98401952,0.0,0.0,0.0,0.0,6.339528412,0.0,5.676446483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,Sea aerosol (Cl),0.377482227,52457.0,69.89651322,19.23525035,0.0,0.0,0.0,0.0,10.86824015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,No Classification,0.306178517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,Sea aerosol (Cl),0.506198686,62442.0,68.74102354,17.99236238,2.538527176,0.0,0.0,0.980715267,9.747372568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,Sea aerosol (Cl),0.548848655,55171.0,67.04692245,20.53743154,0.0,0.0,0.0,0.0,12.41565049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,Sea aerosol (Cl),0.318190048,52064.0,70.74973583,18.98657829,0.0,0.0,0.0,0.0,10.26369408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,No Classification,0.278381216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,Sea aerosol (Cl),0.393690491,54433.0,67.56490469,21.20495141,0.0,0.0,0.0,0.0,11.23014465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,Oxigen+Cu(trace),0.291540262,57180.0,91.26545191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.734547347,0.0,0.0,0.0,0.0,0.0,0.0
1620,Sea aerosol (Cl),0.226378934,59186.0,55.20414114,25.17448962,2.119222656,0.0,0.0,0.0,17.50215143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,Sea aerosol (Cl),0.280617246,53511.0,71.83467746,15.99610001,0.0,0.0,0.0,0.0,9.484808147,0.0,2.684404887,0.0,0.0,0.0,0.0,0.0,0.0
1623,Sea aerosol (Cl),0.669871201,58306.0,61.79723144,22.394602,2.34604273,0.0,0.0,0.0,13.46212029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,Sea aerosol (Cl),0.478266132,54526.0,64.57573175,20.08949369,2.601844817,0.0,0.0,0.0,12.73293346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,Sea aerosol (Cl),0.435878931,53583.0,71.50095701,17.82108992,0.0,0.0,0.0,0.0,10.6779553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,Sea aerosol (Cl),0.428649923,56034.0,69.50374842,19.54779625,0.0,0.0,0.0,0.0,10.94846129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,Sea aerosol (Cl),0.651903844,56969.0,63.17312121,22.29286581,0.0,0.0,0.0,0.0,14.53401446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,No Classification,0.318190048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,Sea aerosol (Cl),0.691900222,59083.0,56.55416846,24.46862757,1.943530329,0.0,0.0,0.0,17.03367531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,Oxygen only,0.282835598,55409.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,Oxygen only,0.231834631,58244.0,99.99999404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,Oxygen only,0.271562682,54371.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,No Classification,0.308212948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,Sea aerosol (Cl),0.353544498,53637.0,69.04226542,19.90471929,0.0,0.0,0.0,0.0,11.05301008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,Oxygen only,0.360546059,53095.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,Oxygen only,0.302068552,57138.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,Oxygen only,0.223601174,57955.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,Sea aerosol (Cl),0.231834631,53277.0,67.01965332,16.29296839,2.149378322,0.0,4.157440364,0.0,10.38056538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,Sea aerosol (Cl),0.393690491,52741.0,68.24611425,19.77663785,0.0,0.0,0.0,0.0,11.97724566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,No Classification,0.242377896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,Sillica mixtures ,0.325951922,55906.0,85.7011497,0.0,4.209156334,3.295955807,0.0,1.099174563,2.225389518,1.78039223,0.0,0.0,1.688778587,0.0,0.0,0.0,0.0
1691,Sea aerosol (Cl),0.756618267,61014.0,78.57695818,9.539765865,2.667381056,2.358287759,0.0,0.0,6.541667134,0.0,0.0,0.0,0.315928389,0.0,0.0,0.0,0.0
1718,Oxygen only,0.349991197,57418.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,Oxygen only,0.237164859,54669.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,Oxygen only,0.252481273,52884.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,Sea aerosol (Cl),0.606202535,56759.0,66.42893553,20.28227448,2.384587191,0.0,0.0,0.0,10.90420112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,Sea aerosol (Cl),0.640296319,55611.0,63.55708838,21.07875347,2.044383623,0.0,0.0,0.0,11.46003231,0.0,1.859742962,0.0,0.0,0.0,0.0,0.0,0.0
1736,Sea aerosol (Cl),0.45413613,55579.0,66.52847528,21.3896513,0.0,0.0,0.0,0.0,12.08187118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,Sea aerosol (Cl),0.259801087,54729.0,71.64641023,18.36320609,0.0,0.0,0.0,0.0,9.99038443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,Sea aerosol (Cl),0.654773574,56699.0,63.58457804,20.55403888,1.889386214,0.0,0.0,0.0,13.97199631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,Sea aerosol (Cl),0.280617246,52674.0,73.76718521,15.45891464,0.0,0.0,0.0,0.0,10.77390462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,Metallic Cr,1.412409164,57066.0,94.36593652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.634062365,0.0,0.0,0.0
1814,Cl,0.262195617,53434.0,95.90520263,0.0,0.0,0.0,0.0,0.0,4.09479849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,Oxygen only,0.234514889,56159.0,99.99999404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,Sea aerosol (Cl),0.340945967,52670.0,66.91555977,20.86968869,0.0,0.0,0.0,0.0,12.21475005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,Silica mixtures +NaCl,0.582007697,53698.0,76.30060315,5.744742975,3.453650326,5.653600767,0.0,0.0,5.325964093,0.0,0.0,0.0,3.521433845,0.0,0.0,0.0,0.0
1825,No Classification,0.324028885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,No Classification,0.342774108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,No Classification,0.390502662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,Sea aerosol (Cl),0.637361408,56135.0,65.36790133,20.18384933,2.099265531,0.0,0.0,0.0,12.34898195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,Sea aerosol (Cl),0.438737184,52743.0,74.75345135,16.09195918,0.0,0.0,0.0,0.0,9.154593945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,No Classification,0.369111292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,Oxygen only,0.229123022,57114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,Sea aerosol (Cl),0.628474447,55299.0,64.30444121,21.94811553,0.0,0.0,0.0,0.0,13.74744177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092,No Classification,0.346401449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,No Classification,0.346401449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,No Classification,0.68280784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,No Classification,0.447202347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,No Classification,0.304130477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,Sea aerosol (Cl),0.453556384,59889.0,73.87256026,17.64512211,0.0,0.0,0.0,0.0,8.482313901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,Sea aerosol (Cl),0.347086653,54808.0,69.19205189,20.23900747,0.0,0.0,0.0,0.0,10.56894287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,Sea aerosol (Cl),0.502906307,53128.0,64.66661096,21.76570594,0.0,0.0,0.0,0.0,13.56768459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,Sea aerosol (Cl),0.6040943,56196.0,62.62161732,21.60048932,1.929522119,0.0,0.0,0.0,13.84837627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,Sea aerosol (Cl),0.354119514,62420.0,72.46245742,17.23790765,0.0,0.0,0.0,0.0,10.2996327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,Sea aerosol (Cl),0.325076435,61360.0,72.29119539,16.74981415,0.0,0.0,0.0,0.0,10.95898896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,Sea aerosol (Cl),0.304948726,62019.0,70.28691173,18.85682046,0.0,0.0,0.0,0.0,10.8562693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,Oxygen only,0.203875887,52621.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,No Classification,0.208994907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,Oxygen only,0.258703117,54477.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,Sea aerosol (Cl),0.528186688,62811.0,63.10423613,20.90979218,2.288432047,0.0,0.0,0.0,13.69753927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,Sea aerosol (Cl),0.341974641,52561.0,69.2692399,19.01042759,0.0,0.0,0.0,0.0,11.72034219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,Sea aerosol (Cl),0.340943041,52475.0,73.14006686,17.50980467,0.0,0.0,0.0,0.0,9.350129217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,Sea aerosol (Cl),0.458960651,53933.0,65.62873721,19.43697184,3.335524723,0.0,0.0,0.511433557,11.08733043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,Oxygen only,0.303791422,54490.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
