Id,Class,ECD (um),Count,O Wt%,Na Wt%,Mg Wt%,Al Wt%,Si Wt%,Cl Wt%,K Wt%,Ca Wt%,Ti Wt%,Fe Wt%,Cu Wt%,P Wt%,Mn Wt%,Zn Wt%,S Wt%,Cr Wt%
24144,Aluminosillicates,1.698670022,54460.0,75.51829219,3.483044356,0.0,7.803770155,10.33612564,0.0,0.0,1.563321613,0.0,1.295440737,0.0,0.0,0.0,0.0,0.0,0.0
24145,Aluminosillicates,1.055317002,59198.0,81.30943775,3.219748288,0.0,3.731260449,9.647346288,0.0,0.0,2.09220387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24146,Sillica mixtures ,2.227330338,60049.0,74.99221563,0.0,5.987114832,0.0,10.42199209,0.0,0.0,4.370423779,0.0,4.228258878,0.0,0.0,0.0,0.0,0.0,0.0
24187,Metallic Fe,1.211631606,53449.0,76.35809779,0.0,0.0,0.0,4.146044329,0.0,0.0,2.050308511,2.883193456,14.56236243,0.0,0.0,0.0,0.0,0.0,0.0
24188,Aluminosillicates,1.622457265,60184.0,83.3928287,0.0,0.0,1.14105856,14.44916427,0.0,0.0,1.016951445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24189,Sillica mixtures ,1.637983526,54526.0,87.20871806,0.0,0.0,0.0,8.828641474,0.0,0.0,1.651580073,0.0,2.311058342,0.0,0.0,0.0,0.0,0.0,0.0
24190,Aluminosillicates,3.546784413,52076.0,74.18226004,0.0,3.704054654,1.757920161,11.02849171,0.0,0.0,3.613304347,1.043972559,4.670004547,0.0,0.0,0.0,0.0,0.0,0.0
24191,Aluminosillicates,1.720875802,52739.0,77.19186544,2.442248724,0.0,6.837744266,9.507361054,0.0,0.0,3.034698777,0.0,0.986084994,0.0,0.0,0.0,0.0,0.0,0.0
24192,Aluminosillicates,1.340558502,56561.0,82.01555014,4.15885374,0.0,3.914821148,8.439450711,0.0,0.0,1.471327152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24193,Aluminosillicates,2.580087716,60632.0,76.30770206,4.113987088,0.0,5.004924908,12.00635582,0.0,0.0,2.567027882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24194,Aluminosillicates,1.785837217,56875.0,75.23920536,2.327892184,2.612171881,4.037728161,9.450105578,0.0,0.0,2.5106024,0.0,3.822296858,0.0,0.0,0.0,0.0,0.0,0.0
24195,Aluminosillicates,3.460088183,55131.0,74.08691645,0.0,0.0,9.289701283,10.91333777,0.0,0.0,5.042161793,0.0,0.667890674,0.0,0.0,0.0,0.0,0.0,0.0
24196,Aluminosillicates,1.222032068,55289.0,81.43361211,0.0,0.0,4.007187858,8.686322719,0.0,0.0,1.808781922,0.0,4.06409353,0.0,0.0,0.0,0.0,0.0,0.0
24197,Metallic Fe,1.377803325,54957.0,80.81531525,0.0,0.0,0.179041829,3.612630069,0.0,0.0,0.0,5.18707186,10.20593718,0.0,0.0,0.0,0.0,0.0,0.0
24198,Aluminosillicates,2.695240632,59649.0,72.79126048,1.973539032,2.405460738,4.05466035,10.67857817,0.0,0.0,2.804033458,0.924728345,4.367737845,0.0,0.0,0.0,0.0,0.0,0.0
24199,Ca rich,1.525985864,52320.0,81.42856956,0.0,0.0,0.0,1.052625477,0.0,0.0,10.58832332,0.0,0.960554555,0.0,5.969927832,0.0,0.0,0.0,0.0
24255,Metallic Fe,1.645691726,56547.0,78.89559865,0.0,0.0,0.0,4.085908085,0.0,0.0,0.0,3.386070207,13.63242567,0.0,0.0,0.0,0.0,0.0,0.0
24256,Aluminosillicates,1.031053598,53918.0,83.28748345,0.0,0.0,3.128449991,7.793131471,0.0,0.0,1.491695456,0.0,4.299231619,0.0,0.0,0.0,0.0,0.0,0.0
24257,Sillica,1.04325584,57554.0,86.74523234,0.0,0.0,0.0,13.25476766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24258,Aluminosillicates,2.438880538,58626.0,76.12093091,3.343376145,0.0,5.705915019,10.376551,0.0,0.0,2.582154982,0.0,1.871072687,0.0,0.0,0.0,0.0,0.0,0.0
24259,Aluminosillicates,1.582975503,59640.0,76.26932263,0.0,3.527490422,2.485660836,10.35631821,0.0,0.0,3.056696244,0.0,4.304507002,0.0,0.0,0.0,0.0,0.0,0.0
24260,Aluminosillicates,2.049795998,54874.0,76.21812224,0.0,0.0,2.363641933,7.800281793,0.0,0.0,0.0,0.0,13.61795664,0.0,0.0,0.0,0.0,0.0,0.0
24261,Sillica mixtures ,1.190558145,54651.0,87.60398626,0.0,0.0,0.0,7.659798115,0.0,0.0,0.0,0.0,4.736217856,0.0,0.0,0.0,0.0,0.0,0.0
24262,Aluminosillicates,4.681828951,62575.0,69.79530454,1.634089649,3.088935465,5.854239687,12.06993386,0.0,0.0,4.814724252,0.468199048,2.274571173,0.0,0.0,0.0,0.0,0.0,0.0
24263,Aluminosillicates,1.954992387,55989.0,77.01218724,1.577076502,2.712392062,3.089045361,9.529304504,0.0,0.0,2.655304223,0.0,3.424686193,0.0,0.0,0.0,0.0,0.0,0.0
24264,Aluminosillicates,1.785837217,60807.0,78.78141403,0.0,1.832970791,3.194578737,9.559122473,0.0,0.0,2.261669934,0.0,4.370240495,0.0,0.0,0.0,0.0,0.0,0.0
24265,Aluminosillicates,2.338209779,54449.0,76.22086406,5.266392231,0.0,5.221378803,11.24786139,0.0,0.0,2.043493837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24266,Aluminosillicates,1.124971704,53536.0,80.21123409,6.164940447,0.0,4.790387675,8.833439648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24267,Sillica mixtures ,1.169104889,55063.0,82.60500431,0.0,2.000592835,0.921389647,8.244007081,0.0,0.0,1.995443739,0.0,4.233565927,0.0,0.0,0.0,0.0,0.0,0.0
24345,Aluminosillicates,1.517669803,57319.0,73.87772799,0.0,0.0,1.098367479,8.397804201,0.0,0.0,0.620300183,0.0,16.00579321,0.0,0.0,0.0,0.0,0.0,0.0
24346,Aluminosillicates,2.175591734,53353.0,77.88924575,1.878172718,2.587643079,1.252240781,9.754794836,0.0,0.0,2.664997987,0.0,3.972909227,0.0,0.0,0.0,0.0,0.0,0.0
24347,Aluminosillicates,1.190558145,57332.0,85.61451435,0.0,0.0,1.69838462,7.333908975,0.0,0.0,1.820702851,0.0,3.532481566,0.0,0.0,0.0,0.0,0.0,0.0
24348,Sillica mixtures ,1.698670022,59409.0,77.59221792,0.0,5.82658425,0.617342489,9.834711254,0.0,0.0,4.144340754,0.0,1.984795742,0.0,0.0,0.0,0.0,0.0,0.0
24349,Aluminosillicates,1.855350865,55465.0,80.52245975,0.0,0.0,2.067542635,9.103414416,0.0,0.0,1.184481196,0.0,7.122100145,0.0,0.0,0.0,0.0,0.0,0.0
24350,Aluminosillicates,1.542483488,53043.0,81.54997826,0.0,0.0,1.436991803,11.58884466,0.0,0.0,1.489530411,0.0,3.934655711,0.0,0.0,0.0,0.0,0.0,0.0
24351,Aluminosillicates,1.902499782,56294.0,79.56873775,5.646664277,0.0,2.933399566,11.85119748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24352,Aluminosillicates,2.092568331,55353.0,79.65456247,1.636207476,1.168734394,3.689495847,8.076686412,0.0,0.0,2.080609277,0.604105927,3.089604899,0.0,0.0,0.0,0.0,0.0,0.0
24353,Sillica mixtures ,2.937878198,59367.0,71.98422551,0.0,7.295178622,0.577152614,11.73854023,0.0,0.0,5.966480821,0.0,2.438422106,0.0,0.0,0.0,0.0,0.0,0.0
24354,Aluminosillicates,2.741793999,58558.0,68.16818118,3.532038257,1.138771046,5.227673054,13.75024021,0.0,0.35361296,2.308669686,0.827667955,4.693148658,0.0,0.0,0.0,0.0,0.0,0.0
24355,Sillica mixtures ,2.332790977,53325.0,72.62387872,0.0,5.287222564,0.0,11.82696074,0.0,0.0,5.13507165,0.0,5.126877129,0.0,0.0,0.0,0.0,0.0,0.0
24356,Sillica mixtures ,1.440666717,53464.0,79.37810421,0.0,1.48025034,0.890491717,10.05230397,0.0,0.0,1.971445791,0.0,6.227408722,0.0,0.0,0.0,0.0,0.0,0.0
24357,Aluminosillicates,1.179880277,54667.0,85.1136744,0.0,0.0,2.007470652,8.016178757,0.0,0.0,2.087571472,0.0,2.775110491,0.0,0.0,0.0,0.0,0.0,0.0
24409,Aluminosillicates,2.619034639,52886.0,74.22412038,3.651380911,0.0,7.447059453,12.56188154,0.0,0.0,2.115558833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24410,Aluminosillicates,3.741270956,54075.0,72.9924798,4.484080896,0.0,5.723201111,12.82377839,0.0,0.0,2.744727768,0.0,1.231734082,0.0,0.0,0.0,0.0,0.0,0.0
24411,Sillica mixtures ,1.113665169,55657.0,83.45320821,0.0,3.740780801,0.0,7.163856924,0.0,0.0,2.429620363,0.0,3.212536871,0.0,0.0,0.0,0.0,0.0,0.0
24412,Aluminosillicates,1.067241867,53817.0,87.78504133,0.0,0.0,1.054579578,8.550376445,0.0,0.0,0.0,0.0,2.610002272,0.0,0.0,0.0,0.0,0.0,0.0
24413,Aluminosillicates,3.060253892,53573.0,72.28603959,2.105015516,0.0,8.325880021,12.21146286,0.0,0.0,4.35009189,0.0,0.721504865,0.0,0.0,0.0,0.0,0.0,0.0
24414,Aluminosillicates,1.902499782,57795.0,79.84974384,0.0,0.0,5.753124505,9.774204344,0.0,0.0,3.436409682,0.0,1.186513808,0.0,0.0,0.0,0.0,0.0,0.0
24415,Aluminosillicates,1.396053171,57375.0,77.59640217,0.0,4.867818207,1.813124493,8.603813499,0.0,0.0,2.256227285,0.0,4.862612486,0.0,0.0,0.0,0.0,0.0,0.0
24416,Aluminosillicates,1.302248897,55693.0,81.93647861,0.0,0.0,2.109377459,8.646386862,0.0,0.0,1.850374602,0.0,5.457378924,0.0,0.0,0.0,0.0,0.0,0.0
24417,Aluminosillicates,1.63023888,60526.0,79.00652885,0.0,1.34751834,3.480957821,11.08267158,0.0,0.0,1.044413354,0.0,4.037901759,0.0,0.0,0.0,0.0,0.0,0.0
24418,Sillica mixtures ,1.750045266,60444.0,75.17718077,0.0,3.954786807,0.185337861,10.68438143,0.0,0.0,4.663240165,0.0,5.335070565,0.0,0.0,0.0,0.0,0.0,0.0
24419,No Classification,1.222032068,56484.0,72.55289555,0.0,3.500446677,0.0,7.617469877,0.0,0.0,0.0,0.0,16.32919014,0.0,0.0,0.0,0.0,0.0,0.0
24420,Aluminosillicates,6.339891798,62846.0,70.00773549,0.0,6.379362196,1.957970299,12.64895052,0.0,0.0,6.102154031,0.293972157,2.609845437,0.0,0.0,0.0,0.0,0.0,0.0
24421,Aluminosillicates,3.325809085,59110.0,75.90597868,2.202684991,0.0,5.555552989,11.94198877,0.0,0.0,3.244664147,0.0,1.149135642,0.0,0.0,0.0,0.0,0.0,0.0
24482,Aluminosillicates,2.924926431,54171.0,76.16131902,3.92704457,0.980218407,4.129566252,11.27030775,0.0,0.0,1.597948186,0.0,1.933587156,0.0,0.0,0.0,0.0,0.0,0.0
24483,False Si ,1.04325584,55758.0,95.6243515,0.0,0.0,0.0,4.375644028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24484,Aluminosillicates,1.169104889,56208.0,83.95807147,0.0,0.0,2.456017025,8.481333405,0.0,0.0,1.191307511,0.0,3.913276643,0.0,0.0,0.0,0.0,0.0,0.0
24485,Sillica mixtures ,1.04325584,56288.0,90.11448026,0.0,0.0,0.0,6.381116807,0.0,0.0,0.0,0.0,3.504401445,0.0,0.0,0.0,0.0,0.0,0.0
24486,Aluminosillicates,4.383060697,60815.0,73.01311493,1.43657634,3.449320421,2.103166468,10.3448607,0.0,0.0,3.511931375,0.612609833,5.528417975,0.0,0.0,0.0,0.0,0.0,0.0
24487,Metallic Fe,1.079034952,60352.0,83.21915865,0.0,0.0,0.0,2.637475356,0.0,0.0,0.0,0.0,14.14337158,0.0,0.0,0.0,0.0,0.0,0.0
24488,Sillica mixtures ,1.04325584,58314.0,88.94667029,0.0,0.0,0.0,6.850329787,0.0,0.0,0.0,0.0,4.202996567,0.0,0.0,0.0,0.0,0.0,0.0
24489,Aluminosillicates,2.238665426,60156.0,82.93457627,0.0,0.0,2.252328955,9.073648602,0.0,0.0,0.780282961,0.792243052,4.166921601,0.0,0.0,0.0,0.0,0.0,0.0
24490,Aluminosillicates,1.321542524,56487.0,84.25069451,0.0,0.0,1.116254367,3.890677914,0.0,0.0,0.0,2.851558477,7.890814543,0.0,0.0,0.0,0.0,0.0,0.0
24491,Aluminosillicates,1.079034952,54143.0,89.53438997,0.0,0.0,1.697838493,8.767774701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24492,Sillica mixtures ,1.04325584,55280.0,79.04950976,0.0,3.774903715,0.484014256,8.896441758,0.0,0.0,3.525959328,0.0,4.269177839,0.0,0.0,0.0,0.0,0.0,0.0
24493,Aluminosillicates,2.210218712,53813.0,79.05576229,2.223513834,1.294286363,3.525697067,9.400243312,0.0,0.0,2.25249175,0.0,2.248015627,0.0,0.0,0.0,0.0,0.0,0.0
24494,Aluminosillicates,1.158229259,55893.0,80.36612272,5.198962614,0.0,4.601491615,8.92207399,0.0,0.0,0.911344588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24564,Aluminosillicates,2.031189295,54769.0,79.00986075,2.283633314,1.758173853,2.554331161,9.897750616,0.0,0.0,1.84526369,0.0,2.650986239,0.0,0.0,0.0,0.0,0.0,0.0
24565,Sillica mixtures ,6.573147191,63129.0,63.73856664,0.0,6.352262199,0.162999006,12.53074259,0.0,0.0,6.835691631,2.857060917,6.903288513,0.619393447,0.0,0.0,0.0,0.0,0.0
24566,No Classification,2.814678305,56362.0,83.05004239,0.0,0.0,0.251530088,6.602790207,0.0,0.0,0.0,1.63201876,8.46362263,0.0,0.0,0.0,0.0,0.0,0.0
24567,Aluminosillicates,1.321542524,54579.0,82.2537303,0.0,0.0,1.163255796,9.825958312,0.0,1.142427884,0.0,0.0,5.614630133,0.0,0.0,0.0,0.0,0.0,0.0
24568,Aluminosillicates,1.928924655,59995.0,81.19478226,2.484643087,0.0,4.864428937,8.97481963,0.0,0.0,2.481318079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24569,Aluminosillicates,1.414067505,57881.0,80.86932898,4.239011556,0.0,2.293893695,10.68922877,0.0,1.908530109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24570,Aluminosillicates,1.169104889,53776.0,84.98042822,0.0,0.0,1.229384542,8.138622344,0.0,0.0,1.830387115,0.0,3.821184486,0.0,0.0,0.0,0.0,0.0,0.0
24571,Aluminosillicates,2.068235314,55801.0,74.43377376,4.698197916,0.0,6.141671538,12.4920629,0.0,0.0,2.234285139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24572,False Si ,1.201141092,53180.0,94.09789443,0.0,0.0,0.0,5.902104452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24573,Aluminosillicates,2.515513203,62307.0,73.28001261,4.175207764,0.0,5.199469253,15.16283154,0.0,2.182481438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24574,Aluminosillicates,2.140404643,56941.0,81.19693398,0.0,1.879457198,1.08751189,9.332849085,0.0,0.0,2.652249485,0.0,3.851004317,0.0,0.0,0.0,0.0,0.0,0.0
24575,Aluminosillicates,2.438880538,54741.0,78.3649385,2.37002708,0.0,5.150213465,9.720084071,0.0,0.0,2.473296598,0.0,1.921439357,0.0,0.0,0.0,0.0,0.0,0.0
24576,Aluminosillicates,1.055317002,56633.0,81.75686002,3.156202286,0.0,3.870436177,9.495025873,0.0,0.0,1.721470617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24613,Aluminosillicates,2.796635309,60069.0,80.87978959,0.0,1.549254823,1.542809699,9.439438581,0.0,0.0,1.790982112,0.738152163,4.059578478,0.0,0.0,0.0,0.0,0.0,0.0
24614,False Si ,1.079034952,58405.0,92.46350527,0.0,0.0,0.0,7.536494732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24615,Sillica mixtures ,2.20448532,52803.0,83.2744658,0.0,0.0,0.0,16.72554016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24616,Aluminosillicates,1.201141092,58255.0,83.42728019,0.0,0.0,5.37523292,8.267902583,0.0,0.0,2.929585241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24617,Aluminosillicates,1.018705205,60057.0,84.28537846,3.43744494,0.0,2.880407497,9.396774322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24618,Aluminosillicates,1.728214325,52656.0,79.15092707,3.644638881,0.0,2.850573324,10.66967249,0.0,0.0,2.377147041,0.0,1.307043619,0.0,0.0,0.0,0.0,0.0,0.0
24619,Aluminosillicates+NaCl,1.055317002,54637.0,75.82173347,6.578461826,1.921597682,3.417143971,5.773821846,3.295041248,0.0,0.920206867,0.0,2.271993645,0.0,0.0,0.0,0.0,0.0,0.0
24620,Metallic Fe,1.018705205,59444.0,73.43153954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.231099784,22.3373577,0.0,0.0,0.0,0.0,0.0,0.0
24621,Aluminosillicates,1.055317002,55895.0,86.48440838,0.0,0.0,2.299842052,7.159880549,0.0,0.0,1.232783869,0.0,2.823087573,0.0,0.0,0.0,0.0,0.0,0.0
24622,Aluminosillicates,6.689562678,59711.0,69.5674181,3.410201147,0.0,3.370359913,20.02728432,0.0,2.185707539,0.523941778,0.0,0.915091112,0.0,0.0,0.0,0.0,0.0,0.0
24623,Sillica mixtures ,1.517669803,57696.0,79.08596396,0.0,3.850747645,0.0,9.364622831,0.0,0.0,3.637838364,0.0,4.060832411,0.0,0.0,0.0,0.0,0.0,0.0
24624,Aluminosillicates,3.260477759,58301.0,75.75001121,0.0,0.0,1.828926429,7.798524201,0.0,0.0,7.166878134,6.516900659,0.938766543,0.0,0.0,0.0,0.0,0.0,0.0
24625,Aluminosillicates,5.606830082,58917.0,77.51230001,0.0,0.949567091,4.380926117,12.15137765,0.0,0.375013705,1.017563231,0.676838448,2.936402149,0.0,0.0,0.0,0.0,0.0,0.0
24645,Sillica mixtures ,2.181401068,55028.0,76.29531622,0.0,6.687043607,0.558837969,9.585653245,0.0,0.0,4.516002163,0.0,2.357161231,0.0,0.0,0.0,0.0,0.0,0.0
24646,Aluminosillicates,1.987096215,53181.0,75.27444959,0.0,3.753755614,6.06069006,7.59588778,0.0,0.0,0.0,0.0,7.315219939,0.0,0.0,0.0,0.0,0.0,0.0
24647,Aluminosillicates,1.10224266,53026.0,85.23035645,0.0,0.0,3.991226107,8.263210207,0.0,0.0,2.515211701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24648,Aluminosillicates,2.993355016,58980.0,75.07722974,3.205558658,0.0,7.858356088,10.57353765,0.0,0.0,2.620680071,0.0,0.664644456,0.0,0.0,0.0,0.0,0.0,0.0
24649,Aluminosillicates,2.495307951,57938.0,75.56319833,4.264369607,0.0,5.943652615,12.14432195,0.0,0.0,2.084451169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24650,Aluminosillicates,1.614638149,58246.0,81.8264246,0.0,0.0,2.891976014,12.59934455,0.0,1.066361926,0.0,0.0,0.0,1.615884341,0.0,0.0,0.0,0.0,0.0
24651,Cl+K,12.94255378,57219.0,77.511549,6.066533551,1.873591915,0.0,2.485094406,4.179115593,1.856202446,2.43761465,0.0,0.0,0.0,0.0,0.0,2.116376907,1.47392815,0.0
24652,Aluminosillicates,1.574960386,55742.0,81.09145164,0.0,0.0,6.563353539,7.89854899,0.0,0.0,2.046378329,0.0,2.40026582,0.0,0.0,0.0,0.0,0.0,0.0
24653,Aluminosillicates,4.446129559,55579.0,77.72486806,0.0,1.209540758,4.348017648,14.685902,0.0,0.758376857,1.273299009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24654,Aluminosillicates,1.405089208,60827.0,79.67922091,2.418788336,1.523781009,3.926077858,8.626000583,0.0,0.0,1.896256767,0.0,1.929870434,0.0,0.0,0.0,0.0,0.0,0.0
24655,Sillica mixtures ,1.006205281,57249.0,85.77683568,0.0,0.0,0.625204016,5.519684404,0.0,0.0,0.0,2.722135186,5.356148258,0.0,0.0,0.0,0.0,0.0,0.0
24656,Aluminosillicates,1.124971704,57967.0,81.53973222,0.0,1.839270256,2.290829644,7.747513056,0.0,0.0,2.393554524,0.0,4.189094156,0.0,0.0,0.0,0.0,0.0,0.0
24657,Aluminosillicates,3.48559734,62971.0,70.56178451,2.351192199,2.296921425,4.219214991,11.60504073,0.0,0.0,3.386871144,1.012756582,4.566223547,0.0,0.0,0.0,0.0,0.0,0.0
24679,Oxygen only,2.288978796,59449.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24680,No Classification,1.252715473,55898.0,81.19766116,0.0,0.0,0.0,5.489061028,0.0,0.0,1.185544673,1.10896267,11.01878136,0.0,0.0,0.0,0.0,0.0,0.0
24681,Aluminosillicates,5.642829361,52883.0,67.79502034,3.177429363,0.0,9.709376097,14.06396031,0.0,0.0,4.75833714,0.0,0.495876651,0.0,0.0,0.0,0.0,0.0,0.0
24682,Aluminosillicates,1.006205281,57587.0,80.3873837,2.662788704,0.0,4.124429449,9.642840177,0.0,0.0,1.951186173,0.0,1.231375895,0.0,0.0,0.0,0.0,0.0,0.0
24683,Aluminosillicates,2.375795352,59940.0,81.57749176,0.0,1.88270323,2.422411367,8.415384591,0.0,0.0,1.769939996,0.716727879,3.215331957,0.0,0.0,0.0,0.0,0.0,0.0
24684,Aluminosillicates,2.662168942,52780.0,79.06427383,1.974905655,1.521635987,1.131508034,9.204137325,0.0,0.0,1.660947874,0.835049432,4.607529938,0.0,0.0,0.0,0.0,0.0,0.0
24685,Aluminosillicates,1.201141092,58955.0,79.79661822,4.556090012,0.0,4.787852243,9.410210699,0.0,0.0,1.449226309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24686,Aluminosillicates,1.928924655,56452.0,76.17355585,0.0,4.178263247,1.577317156,10.16724333,0.0,0.0,4.591245577,0.0,3.312373161,0.0,0.0,0.0,0.0,0.0,0.0
24687,Metallic Fe,1.500899456,59786.0,75.53657293,4.458012804,0.0,0.0,1.637564227,0.0,0.0,0.0,8.517439663,8.222463727,1.627957076,0.0,0.0,0.0,0.0,0.0
24688,Aluminosillicates,1.321542524,53753.0,77.63957977,2.184460126,2.805775218,2.749492787,10.27745381,0.0,0.0,2.720910497,0.0,1.622333191,0.0,0.0,0.0,0.0,0.0,0.0
24689,Aluminosillicates,1.232344758,54936.0,84.00987983,2.675594389,0.0,3.798365593,7.57227689,0.0,0.0,1.943888143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24690,Aluminosillicates,2.338209779,60514.0,73.66558909,2.603330649,0.0,7.935798168,11.08548492,0.0,0.0,3.730713949,0.0,0.979076512,0.0,0.0,0.0,0.0,0.0,0.0
24691,Sillica,2.349009881,53589.0,79.80538607,0.0,0.0,0.0,20.1946184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24714,Aluminosillicates,2.370462472,57412.0,75.31676292,2.514689788,1.630753279,2.977288328,10.87411046,0.0,0.0,2.005536854,0.0,4.680858925,0.0,0.0,0.0,0.0,0.0,0.0
24715,Aluminosillicates,2.81917101,61820.0,74.76943135,2.125689946,1.518510375,2.290252224,10.23876294,0.0,0.0,2.612361871,1.015520934,5.429463834,0.0,0.0,0.0,0.0,0.0,0.0
24716,Aluminosillicates,3.72431903,55808.0,73.40976,4.132121429,0.0,2.906975895,16.51547849,0.0,1.675790921,0.0,0.0,1.359868422,0.0,0.0,0.0,0.0,0.0,0.0
24717,Aluminosillicates,3.001798912,56745.0,76.56267285,3.307681531,0.0,5.477239937,11.711476,0.0,0.0,1.778841019,0.0,1.162081677,0.0,0.0,0.0,0.0,0.0,0.0
24718,Sillica mixtures ,1.136165728,53244.0,80.92895746,0.0,4.156816006,0.0,7.958853245,0.0,0.0,3.748681396,0.0,3.206685185,0.0,0.0,0.0,0.0,0.0,0.0
24719,Aluminosillicates,1.875702672,54271.0,80.919981,0.0,0.0,2.25676205,13.09750378,0.0,0.0,1.117855962,0.0,2.607899532,0.0,0.0,0.0,0.0,0.0,0.0
24720,Aluminosillicates,3.434389559,57906.0,78.97441387,0.0,1.51077034,2.598581463,8.133007586,0.0,0.0,1.377675403,1.065564714,6.339979917,0.0,0.0,0.0,0.0,0.0,0.0
24721,Aluminosillicates,1.65336399,55756.0,80.70118427,0.0,1.983448118,2.906060219,8.571112901,0.0,0.0,2.01014597,0.0,3.828055784,0.0,0.0,0.0,0.0,0.0,0.0
24722,Aluminosillicates,1.525985864,57552.0,80.78282475,3.708902746,0.0,3.725669533,9.849981219,0.0,0.0,1.932619885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24723,Aluminosillicates,3.634894818,61080.0,74.92340207,0.0,1.712737791,3.039288335,8.824986964,0.0,0.0,1.317832246,0.717612542,9.464143962,0.0,0.0,0.0,0.0,0.0,0.0
24724,Sillica mixtures ,1.147250534,54865.0,78.88273597,0.0,5.726969242,0.0,7.735031098,0.0,1.014050841,0.0,0.0,6.641220301,0.0,0.0,0.0,0.0,0.0,0.0
24725,Aluminosillicates,1.201141092,59559.0,79.53760028,5.765844509,0.0,3.33580859,11.36075109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24726,Aluminosillicates,1.090700534,53829.0,87.24426031,0.0,0.0,4.921564832,7.834170759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24770,Aluminosillicates,1.691203305,56004.0,80.7700634,4.003276303,0.0,3.627837449,9.967070818,0.0,0.0,1.631747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24771,Aluminosillicates,3.169945899,60754.0,77.69152522,2.436275408,1.324719563,2.692136914,9.414051473,0.0,0.0,1.761166938,0.0,4.68012467,0.0,0.0,0.0,0.0,0.0,0.0
24772,Aluminosillicates,1.377803325,55348.0,80.24260998,3.638502955,0.0,4.025222734,9.884537011,0.0,0.0,2.20913291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24773,Aluminosillicates,3.617444431,55538.0,72.6565063,4.201852903,0.794548169,6.505157053,12.56127805,0.0,0.0,2.522685938,0.0,0.757965073,0.0,0.0,0.0,0.0,0.0,0.0
24774,Aluminosillicates,1.302248897,53283.0,82.36736059,3.927051648,0.0,2.574491687,9.889386594,0.0,0.0,1.241711527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24775,Mainly O,1.031053598,54588.0,88.02239299,0.0,0.0,0.0,4.966275394,0.0,0.0,1.675787941,0.0,5.335533991,0.0,0.0,0.0,0.0,0.0,0.0
24776,Aluminosillicates,1.055317002,57737.0,80.95718026,7.073495537,0.0,2.22665593,9.742675722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24777,Aluminosillicates,3.177920618,61230.0,72.94467688,1.469491702,3.060287051,2.849284559,11.58555374,0.0,0.0,3.553201258,0.0,4.537508264,0.0,0.0,0.0,0.0,0.0,0.0
24778,Aluminosillicates,1.136165728,54647.0,83.98680091,0.0,0.0,3.575454652,10.74825749,0.0,1.689483225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
