Id,Class,Area (µm²),Aspect Ratio,Breadth (µm),Direction (°),ECD (µm),Length (µm),Perimeter (µm),Count,O Wt%,O Wt% ?,Na Wt%,Na Wt% ?,Mg Wt%,Mg Wt% ?,Si Wt%,Si Wt% ?,P Wt%,P Wt% ?,S Wt%,S Wt% ?,Cl Wt%,Cl Wt% ?,Ca Wt%,Ca Wt% ?,Cu Wt%,Cu Wt% ?,,,,,,,,,,
367,,0.059523578,1.266852777,0.255253181,105.46875,0.275295792,0.323368201,0.886524178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,0.106177193,2.121620209,0.275580264,67.5,0.367680568,0.584676656,1.450388102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,0.127090882,2.608489501,0.307523496,81.5625,0.402265008,0.802171811,1.893650191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Sea aerosol (Cl),0.070784795,1.299997155,0.283614646,67.5,0.300209927,0.368698232,1.016352638,54081,75.43969154,1.377456263,15.73637873,1.244612131,,,,,,,8.823925257,0.629983656,,,,,,,,,,,,,,,,
375,Sea aerosol (Cl),0.169722634,1.719418427,0.38823244,102.65625,0.464862957,0.667534012,1.86485094,54813,66.29915833,1.353394706,21.32850289,1.14614293,,,,,,,12.37233877,0.644224137,,,,,,,,,,,,,,,,
386,Sulfate aerosol,0.05711046,1.546164447,0.226891716,75.9375,0.269657738,0.350811905,0.886524178,62418,93.7029779,1.487296354,,,,,,,6.297019124,1.487296447,,,,,,,,,,,,,,,,,,
392,,0.092502857,1.631855616,0.280759781,67.5,0.343188426,0.458159425,1.193433598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,0.03297928,1.448559069,0.185742863,108.28125,0.204915892,0.269059509,0.687168175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Oxygen only,0.080437267,2.872513389,0.240423456,109.6875,0.320024857,0.690619596,1.685067564,56740,100,0.000900324,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Oxygen only,0.037001143,2.013752314,0.170168787,113.90625,0.217051419,0.342677789,0.772446551,55608,100,0.001301341,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Oxygen only,0.050675478,3.186885453,0.160436671,123.75,0.254011856,0.511293294,1.105452806,59316,100,0.000355004,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Sea aerosol (Cl),0.138352099,2.011093482,0.362556651,75.9375,0.419708666,0.729135318,1.804550022,55781,64.93917108,1.493369974,21.32095248,1.225037407,,,,,,,13.73987645,0.725111598,,,,,,,,,,,,,,,,
466,Sea aerosol (Cl),0.185005714,1.312652108,0.455767132,59.0625,0.485341727,0.598263687,1.681245771,56813,64.50222731,1.382056717,22.44570851,1.14304591,,,,,,,13.05206269,0.653519621,,,,,,,,,,,,,,,,
468,Aged Sea Aerosol,0.156852671,1.672781165,0.396893533,160.3125,0.446890393,0.663916027,1.969701942,61728,73.03227782,1.387912687,16.46070182,1.126193441,,,,,1.938059554,0.810599048,8.568961173,0.56277425,,,,,,,,,,,,,,,,
469,Sea aerosol (Cl),0.061132323,1.644094447,0.226891716,98.4375,0.278991203,0.373031411,0.969100138,61152,70.33795714,1.593112759,18.60214919,1.392993238,,,,,,,11.05989069,0.752898911,,,,,,,,,,,,,,,,
470,Oxygen only,0.042631752,1.742201412,0.196692407,113.90625,0.232981613,0.342677789,0.801245802,55299,100,0.001268953,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Sea aerosol (Cl),0.04826236,1.175994779,0.251787674,106.875,0.247890189,0.29610099,0.801245802,51931,69.48910952,1.482763328,19.13573444,1.294339262,,,,,,,11.37515232,0.698988233,,,,,,,,,,,,,,,,
474,Sulfate aerosol,0.078828522,1.617746217,0.255253181,105.46875,0.316808446,0.412934868,1.070129347,57946,95.71906328,1.900876313,,,,,,,4.280943796,1.900875755,,,,,,,,,,,,,,,,,,
482,Sulfate aerosol,0.045849242,1.807009304,0.198530252,108.28125,0.241613469,0.358746012,0.832747469,54693,88.36507201,2.834733017,,,,,,,4.791316763,2.176802978,,,,,6.843610853,2.049986832,,,,,,,,,,,,
489,Sulfate aerosol,0.041023006,1.491465341,0.198530252,106.875,0.228543461,0.29610099,0.77897076,58409,93.85404587,1.745587029,,,,,,,6.14595972,1.745587029,,,,,,,,,,,,,,,,,,
490,Sillica mixtures ,0.047457988,1.440363146,0.220145644,116.71875,0.245815757,0.317089672,0.816996635,59541,90.72878361,1.326544303,,,4.613768682,1.131191384,4.657442868,0.771762524,,,,,,,,,,,,,,,,,,,,
495,Sea aerosol (Cl),0.206723777,1.160028599,0.510506362,73.125,0.513038875,0.59220198,1.792620982,53312,66.07379913,1.409318857,22.10481018,1.195612364,,,,,,,11.82139963,0.654604286,,,,,,,,,,,,,,,,
496,Oxygen only,0.033783652,1.976416426,0.160436671,116.71875,0.207399812,0.317089672,0.73171826,53996,100,0.000482675,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Oxygen only,0.049871106,1.934531245,0.196692407,116.71875,0.251987825,0.380507607,0.877297553,54009,99.99999404,0.000948738,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Sulfate aerosol,0.126286509,1.757082379,0.32643567,98.4375,0.400989997,0.573574364,1.443863893,59820,92.77938008,1.534793898,,,,,,,7.220617682,1.534793805,,,,,,,,,,,,,,,,,,
510,Sea aerosol (Cl),0.271877963,1.31083715,0.6153879,99.84375,0.588358542,0.806673322,2.647643493,54291,63.22508454,1.34897856,23.28189015,1.109236386,,,,,,,13.49302232,0.653081015,,,,,,,,,,,,,,,,
516,,0.16248328,1.225649072,0.425421968,67.5,0.454840782,0.521418041,1.459614727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Oxigen+Cu(trace),0.047457988,2.266229655,0.180491255,123.75,0.245815757,0.409034635,0.915323429,57929,93.68633628,2.0255493,,,,,,,,,,,,,6.313662231,2.025549486,,,,,,,,,,,,
531,Oxygen only,0.042631752,1.628810714,0.198530252,105.46875,0.232981613,0.323368201,0.763219927,54947,100,0.00068833,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Sea aerosol (Cl),0.049066733,1.385031029,0.233473615,74.53125,0.249947404,0.323368201,0.839271678,54074,67.48034954,1.347814593,20.49458325,1.142108906,,,,,,,12.02506348,0.640229601,,,,,,,,,,,,,,,,
534,Cl,0.034588025,1.406979008,0.198530252,66.09375,0.209854333,0.279327897,0.687168175,62335,95.65730691,0.78441333,,,,,,,,,4.342695326,0.784413051,,,,,,,,,,,,,,,,
542,No Classification,0.037001143,1.692268228,0.180491255,157.5,0.217051419,0.305439617,0.73171826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,No Classification,0.037805516,2.061552596,0.160436671,120.9375,0.219397989,0.330748636,0.769744135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,Sulfate aerosol,0.058719205,1.667678926,0.226891716,77.34375,0.273429358,0.378382534,0.946825095,61489,92.8437829,1.602725312,,,,,,,4.973537475,1.474026963,2.182679437,0.710222172,,,,,,,,,,,,,,,,
545,No Classification,0.168918261,1.390895012,0.437800127,151.875,0.463760078,0.608934013,1.611718229,52844,83.7792635,1.6183028,4.801372439,1.23464819,,,,,5.322262645,0.986540876,2.59061195,0.490699569,3.506488726,0.477129687,,,,,,,,,,,,,,
546,Cl,0.032174907,1.470753412,0.198530252,119.53125,0.202401491,0.291989045,0.702919009,55830,95.16441822,1.299091522,,,,,,,,,4.83558327,1.299091708,,,,,,,,,,,,,,,,
558,Sulfate aerosol,0.038609888,1.646072069,0.192634137,116.71875,0.221719725,0.317089672,0.740944884,58392,95.57440281,1.946038939,,,,,,,4.425602779,1.946038567,,,,,,,,,,,,,,,,,,
559,Mainly O,0.033783652,1.581133141,0.170168787,108.28125,0.207399812,0.269059509,0.664893133,59763,96.52295113,1.834732294,,,,,,,3.477047384,1.834732294,,,,,,,,,,,,,,,,,,
561,Sulfate aerosol,0.078828522,1.639706317,0.273483435,108.28125,0.316808446,0.448432515,1.190731182,59667,94.977808,1.555843279,,,,,,,5.022197962,1.55584272,,,,,,,,,,,,,,,,,,
562,Sea aerosol (Cl),0.043436124,1.561976239,0.203005439,116.71875,0.235169282,0.317089672,0.801245802,53459,63.89132738,1.413092017,22.17186093,1.15789175,,,,,,,13.93681318,0.692084152,,,,,,,,,,,,,,,,
565,Aged Sea Aerosol,0.090894112,1.412589554,0.314263644,116.71875,0.34019109,0.443925541,1.146181098,56519,83.48392248,2.336907201,7.352406532,1.783613116,,,,,5.606297776,1.612001657,3.557369485,0.770106819,,,,,,,,,,,,,,,,
566,Sea aerosol (Cl),0.187418832,1.471040949,0.453783433,77.34375,0.488496744,0.667534012,1.963177733,55340,65.60932398,1.378058735,21.47334516,1.153686363,,,,,,,12.91732937,0.661140215,,,,,,,,,,,,,,,,
567,Sea aerosol (Cl),0.035392398,1.903137248,0.174426733,109.6875,0.212280475,0.331958013,0.763219927,61524,72.77091146,1.32770678,17.15809703,1.177876163,,,,,,,10.07099375,0.625381619,,,,,,,,,,,,,,,,
570,Oxygen only,0.047457988,2.356988681,0.170168787,98.4375,0.245815757,0.401085906,0.946825095,56909,100,0.000893477,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Oxygen only,0.050675478,2.199041082,0.190423926,118.125,0.254011856,0.418750036,0.931074262,57220,100,0.000634796,,,,,,,,,,,,,,,,,,,,,,,,,,
572,Oxygen only,0.149613317,3.152256397,0.279053721,111.09375,0.436455715,0.879648877,1.9474269,54217,100,0.000830664,,,,,,,,,,,,,,,,,,,,,,,,,,
584,Oxygen only,0.04826236,1.160698464,0.240655007,23.90625,0.247890189,0.279327897,0.763219927,59662,100,0.000737231,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Sulfate aerosol,0.032174907,1.228876378,0.198530252,125.15625,0.202401491,0.243969137,0.6491423,55620,94.92855668,2.081437595,,,,,,,5.071441084,2.081438154,,,,,,,,,,,,,,,,,,
597,Oxygen only,0.049066733,2.356988681,0.180491255,126.5625,0.249947404,0.425415846,0.953349304,53332,100,0.000884515,,,,,,,,,,,,,,,,,,,,,,,,,,
598,No Classification,0.090894112,3.36777091,0.203685928,119.53125,0.34019109,0.685967544,1.504164811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,No Classification,0.043436124,2.106134884,0.175576286,122.34375,0.235169282,0.369787341,0.86154672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,Oxygen only,0.069980422,3.503962042,0.170168787,87.1875,0.298499315,0.596264972,1.300987016,53772,100,0.000714931,,,,,,,,,,,,,,,,,,,,,,,,,,
601,No Classification,0.063545441,2.577140147,0.180491255,127.96875,0.284444315,0.46515126,1.067426931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Oxygen only,0.054697342,2.567766596,0.178097066,119.53125,0.263899258,0.457311696,1.022876847,54347,100,0.000260252,,,,,,,,,,,,,,,,,,,,,,,,,,
611,,0.11743841,1.323737888,0.393898252,112.5,0.386687507,0.521418041,1.580216562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,,0.17454887,1.532346266,0.415923674,111.09375,0.471426053,0.637339089,1.672019146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Min,,0.032174907,1.081077359,0.160436671,23.90625,0.202401491,0.243969137,0.6491423,,61.96396947,,4.801372439,,1.990586892,,4.657442868,,1.938059554,,2.182679437,,3.506488726,,6.313662231,,,,,,,,,,,,,
Max,,0.460101168,3.503962042,0.75671668,160.3125,0.765388138,0.932912213,2.647643493,,100,,23.28189015,,4.613768682,,4.657442868,,8.557396382,,15.09491503,,3.506488726,,8.131470531,,,,,,,,,,,,,
Mean,,0.092718665,1.791476257,0.277621713,101.7301829,0.32431566,0.468810093,1.202785825,,78.0768166,,19.16788103,,2.3762373,,4.657442868,,5.721916897,,11.50399676,,3.506488726,,7.138840359,,,,,,,,,,,,,
Std Dev,,0.072297929,0.547439273,0.120458849,25.01973783,0.114154901,0.164165653,0.48206464,,14.59030586,,5.025751987,,0.723036304,,0,,1.848453064,,3.37888098,,0,,0.952900999,,,,,,,,,,,,,
Id,Class,Area (µm²),Aspect Ratio,Breadth (µm),Direction (°),ECD (µm),Length (µm),Perimeter (µm),Count,O Wt%,O Wt% ?,Na Wt%,Na Wt% ?,Mg Wt%,Mg Wt% ?,P Wt%,P Wt% ?,S Wt%,S Wt% ?,Cl Wt%,Cl Wt% ?,K Wt%,K Wt% ?,Cu Wt%,Cu Wt% ?,,,,,,,,,,,,
614,Oxygen only,0.057920201,1.737893641,0.219324457,80.15625,0.271562682,0.38116258,0.919970056,54078,100,0.001036076,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Sea aerosol (Cl),0.24542458,1.436487041,0.562878684,54.84375,0.559002934,0.808567935,2.784518313,55334,64.69491124,1.233443432,22.80869782,1.039270032,,,,,,,12.49639392,0.574262766,,,,,,,,,,,,,,,,
620,Oxygen only,0.067737184,1.900099065,0.245136986,109.6875,0.293676116,0.465784557,1.088004991,60209,100,0.000992066,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Sea aerosol (Cl),0.079517564,2.71414824,0.209055112,82.96875,0.318190048,0.567406564,1.283633542,54369,67.99628735,1.426451374,20.02200633,1.216014195,,,,,,,11.98170185,0.683860341,,,,,,,,,,,,,,,,
639,No Classification,0.042213028,1.317074522,0.219324457,77.34375,0.231834631,0.288866655,0.741742092,57597,87.36613393,1.312358212,,,,,,,6.818459183,1.178003382,,,5.815403536,0.6310842,,,,,,,,,,,,,,
651,Oxygen only,0.205174949,1.559969566,0.438648915,105.46875,0.511113352,0.684278958,1.721121469,61292,100,0.000606864,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Sea aerosol (Cl),0.043194726,1.450043596,0.212810779,66.09375,0.234514889,0.308584908,0.759142679,54869,67.92063117,1.523089036,20.30530423,1.307363715,,,,,,,11.77406684,0.713051204,,,,,,,,,,,,,,,,
682,,0.062828692,2.197078241,0.21055701,118.125,0.282835598,0.462610225,1.045996257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Sea aerosol (Cl),0.046139821,1.740042898,0.187992392,106.875,0.242377896,0.327114827,0.776543266,54823,72.15599418,1.304733101,17.67120063,1.153648179,,,,,,,10.17280743,0.60444409,,,,,,,,,,,,,,,,
699,Oxygen only,0.062828692,2.996947524,0.191921153,119.53125,0.282835598,0.575177625,1.280648073,58642,99.99999404,0.000377539,,,,,,,,,,,,,,,,,,,,,,,,,,
715,Oxigen+Cu(trace),0.047121519,1.900279166,0.187992392,105.46875,0.244942813,0.357238026,0.818552,54841,92.3088789,2.219888754,,,,,,,,,,,,,7.691125572,2.21988894,,,,,,,,,,,,
725,Sulfate aerosol,0.047121519,1.205778713,0.245136986,32.34375,0.244942813,0.295580959,0.793943854,59668,94.91467476,1.894518174,,,,,,,5.085326359,1.89451836,,,,,,,,,,,,,,,,,,
727,Sea aerosol (Cl),0.082462659,1.789641693,0.250656523,77.34375,0.324028885,0.448585364,1.140206753,61219,66.81464314,1.499995124,19.14221793,1.186362468,2.555551194,0.732222619,,,,,11.48759425,0.668881787,,,,,,,,,,,,,,,,
742,Oxygen only,0.072645676,2.484439521,0.199396043,125.15625,0.304130477,0.495387409,1.09521255,56082,99.99999404,0.000475464,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Oxygen only,0.040249631,1.740042898,0.187992392,106.875,0.226378934,0.327114827,0.759142679,53388,100,0.000436691,,,,,,,,,,,,,,,,,,,,,,,,,,
777,,0.208120044,1.521889014,0.462645075,68.90625,0.514768559,0.704094457,1.941358166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Sea aerosol (Cl),0.046139821,2.552027785,0.166988306,106.875,0.242377896,0.426158797,0.979379377,61897,76.44297481,1.413273066,15.60945511,1.304572262,,,,,,,7.94756636,0.626812177,,,,,,,,,,,,,,,,
833,,0.191431172,1.913376705,0.396064478,82.96875,0.493698024,0.757820545,1.923957579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,0.131547575,1.396872396,0.375984784,106.875,0.409257345,0.525202767,1.315449248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,0.501647841,1.186005072,0.756952766,119.53125,0.799198266,0.897749819,2.567267084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,0.165907016,1.264447918,0.43345972,120.9375,0.459607848,0.54808724,1.444460919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,0.09326134,1.2459794,0.33549078,102.65625,0.344592551,0.418014601,1.172022459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,0.066755486,1.724872518,0.243706275,116.71875,0.291540262,0.420362256,0.986586936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Sea aerosol (Cl),1.241848374,1.398498295,1.198341403,68.90625,1.257446006,1.675878409,6.112164698,60788,53.34354639,1.26473438,26.29473507,0.901895948,1.978848875,0.436807144,,,,,18.38286966,0.613361457,,,,,,,,,,,,,,,,
881,Oxygen only,0.042213028,1.976416426,0.177240927,116.71875,0.231834631,0.35030188,0.832967119,58353,100,0.000181614,,,,,,,,,,,,,,,,,,,,,,,,,,
883,Oxygen only,0.040249631,1.819964494,0.177240927,150.46875,0.226378934,0.322572194,0.766350238,53386,100,0.001496214,,,,,,,,,,,,,,,,,,,,,,,,,,
901,No Classification,0.060865296,2.352814897,0.21055701,108.28125,0.278381216,0.495401669,1.063396845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Cl,0.062828692,2.621872484,0.19888737,122.34375,0.282835598,0.521457323,1.172022459,54485,86.54434085,1.74433291,,,,,,,,,8.792881668,0.952559151,,,4.662780836,1.567299478,,,,,,,,,,,,
919,Sea aerosol (Cl),0.048103218,1.866585194,0.196469758,109.6875,0.247481149,0.366727542,0.843160147,53279,73.60234261,2.022140287,13.1053865,1.733365655,,,,,,,13.29227388,1.093145087,,,,,,,,,,,,,,,,
930,Sea aerosol (Cl),0.205174949,1.257127658,0.472889129,71.71875,0.511113352,0.594482003,1.619703413,55192,64.69076276,1.459482033,22.3414734,1.218211092,,,,,,,12.96775192,0.695053628,,,,,,,,,,,,,,,,
Min,,0.040249631,1.186005072,0.166988306,32.34375,0.226378934,0.288866655,0.741742092,,53.34354639,,13.1053865,,1.978848875,,,,5.085326359,,7.94756636,,5.815403536,,4.662780836,,,,,,,,,,,,,
Max,,1.241848374,2.996947524,1.198341403,150.46875,1.257446006,1.675878409,6.112164698,,100,,26.29473507,,2.555551194,,,,6.818459183,,18.38286966,,5.815403536,,7.691125572,,,,,,,,,,,,,
Mean,,0.143622464,1.808957219,0.3190581,98.0625,0.372095977,0.527259097,1.391620842,,69.52250717,,24.06738884,,2.014759175,,,,5.904279232,,15.70464807,,5.815403536,,5.960642866,,,,,,,,,,,,,
Std Dev,,0.228862167,0.494432371,0.217223846,25.37151884,0.214340331,0.268529897,1.03053625,,19.01674102,,3.488225088,,0.197078683,,,,1.223658692,,3.53866631,,0,,2.119399819,,,,,,,,,,,,,
Id,Class,Area (µm²),Aspect Ratio,Breadth (µm),Direction (°),ECD (µm),Length (µm),Perimeter (µm),Count,O Wt%,O Wt% ?,Na Wt%,Na Wt% ?,Mg Wt%,Mg Wt% ?,Al Wt%,Al Wt% ?,Si Wt%,Si Wt% ?,S Wt%,S Wt% ?,Cl Wt%,Cl Wt% ?,K Wt%,K Wt% ?,Ca Wt%,Ca Wt% ?,Cu Wt%,Cu Wt% ?,,,,,,,,
975,Sea aerosol (Cl),0.113945318,2.041864123,0.323847981,109.6875,0.380893272,0.661253574,1.65509178,54660,78.14093828,1.948157139,8.402201533,1.362956408,4.415535554,0.99013783,,,,,2.301065437,1.199075859,6.740263104,0.71291388,,,,,,,,,,,,,,
976,Oxygen only,0.043825122,1.782981172,0.19568701,116.71875,0.236219979,0.348906255,0.815290837,54546,100,0.000763397,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Sea aerosol (Cl),0.058433496,1.905918773,0.218450655,102.65625,0.272763337,0.416349204,0.958146205,56160,53.45768929,1.42307058,25.99814832,1.017422415,2.34629456,0.529191829,,,,,,,18.19786429,0.694771716,,,,,,,,,,,,,,
1014,Sea aerosol (Cl),0.191856646,1.861525543,0.43098861,104.0625,0.494246364,0.802296306,2.16734062,52203,66.89649224,1.458687522,20.17814964,1.228227001,,,,,,,,,12.92536259,0.710240658,,,,,,,,,,,,,,
1025,Sea aerosol (Cl),0.161666006,2.014031013,0.353990923,67.5,0.45369544,0.712948698,1.770463467,54487,72.16873765,1.391883194,17.97329038,1.243283041,,,,,,,,,9.857971221,0.636120932,,,,,,,,,,,,,,
1050,Sea aerosol (Cl),0.113945318,2.555605378,0.266689354,74.53125,0.380893272,0.681552747,1.505057569,52570,72.95988202,1.474165078,14.55439776,1.191050094,3.141013905,0.767668616,,,,,,,9.344712645,0.627837284,,,,,,,,,,,,,,
1057,,0.045772905,1.832491197,0.198601636,30.9375,0.241412247,0.36393575,0.839800943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,,0.117840884,1.710239339,0.328954664,109.6875,0.38734955,0.562591208,1.428553676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,,0.214256153,1.19113673,0.516718203,59.0625,0.522302026,0.61548203,1.682575461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,,0.263924625,2.402023099,0.382328637,99.84375,0.579688942,0.918362218,2.180466613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,Sea aerosol (Cl),0.061355171,1.463068016,0.249657891,109.6875,0.279499249,0.365266476,0.916304836,57138,82.69159198,2.25900691,9.362120181,2.136207558,,,,,,,,,7.946293801,1.037202403,,,,,,,,,,,,,,
1102,,0.148031524,2.091162451,0.34451235,108.28125,0.434142362,0.720431291,1.780615886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,,0.254185709,1.882734381,0.44133697,123.75,0.568893044,0.830920287,2.118320408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,,0.620368952,1.404884149,0.840860889,77.34375,0.888750967,1.181312134,3.857094925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,,0.074989654,1.2082563,0.30230877,70.3125,0.308998046,0.365266476,0.999987573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,,0.094467486,1.431713354,0.312072364,77.34375,0.346813694,0.446798171,1.150021785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,,0.056485713,1.305032174,0.249657891,106.875,0.268178753,0.325811581,0.898973574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,,0.152900982,1.903330377,0.331981559,70.3125,0.441225086,0.631870586,1.581561462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,Oxygen only,0.144135957,2.575012374,0.315099989,112.5,0.428391878,0.811386371,1.926444828,57121,100,0.000593555,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,Aged Sea Aerosol,0.067198521,2.240039153,0.210812543,82.96875,0.292506092,0.47222835,1.118332834,56703,78.92761827,2.13167835,14.86758143,1.764893532,,,,,,,6.204800308,1.482608076,,,,,,,,,,,,,,,,
1198,All,0.417799498,1.394739422,0.639938606,53.4375,0.729355087,0.892547602,2.404031143,57844,76.99937224,1.098431833,7.165324688,0.708526839,1.732815243,0.409113709,,,1.036276855,0.230145967,6.042419374,0.621335488,2.590837888,0.288236607,0.669720955,0.205446663,3.763239086,0.286884489,,,,,,,,,,
1208,Sea aerosol (Cl),0.202569454,1.458180098,0.460968079,67.5,0.507857696,0.672174478,1.864298622,55053,62.24554777,1.402941532,22.85149246,1.124404557,,,,,,,,,14.90295678,0.690070074,,,,,,,,,,,,,,
1220,Sea aerosol (Cl),0.128553692,1.167988467,0.397203273,70.3125,0.40457341,0.463928842,1.310208414,56069,69.75839734,1.296907756,19.9242413,1.134093199,,,,,,,,,10.31736135,0.594167132,,,,,,,,,,,,,,
1224,Sea aerosol (Cl),0.149979307,1.6765674,0.387327197,54.84375,0.436989227,0.649380152,1.714264411,53825,70.27319074,1.390130725,19.21216697,1.211283449,,,,,,,,,10.5146423,0.64457804,,,,,,,,,,,,,,
1227,Sea aerosol (Cl),0.790799983,1.508164961,1.029838802,67.5,1.003433012,1.553166796,4.895950292,58404,62.19832301,1.183794625,24.15236533,0.964631326,,,,,,,,,13.64931762,0.562607031,,,,,,,,,,,,,,
1228,No Classification,0.26100295,2.210728084,0.40420907,102.65625,0.576471402,0.893596342,2.253996931,54019,82.60311484,1.330497488,5.088170245,0.989406463,,,,,,,3.605733439,0.801206008,4.449319094,0.45499946,,,4.253671691,0.396527909,,,,,,,,,,
1233,Oxygen only,0.047720689,2.152484738,0.181655883,118.125,0.246495168,0.391011516,0.898973574,61338,100,0.001236867,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,Sea aerosol (Cl),0.120762559,1.661141907,0.338677391,109.6875,0.392122003,0.562591208,1.411222414,54752,67.08490849,1.3973644,20.65315843,1.189667918,,,,,,,,,12.26193532,0.673560938,,,,,,,,,,,,,,
1238,Sea aerosol (Cl),0.13342315,1.503759082,0.374126517,123.75,0.412164567,0.562596147,1.519415257,52171,68.10102463,1.462116186,20.61756402,1.255856641,,,,,,,,,11.28140688,0.692924252,,,,,,,,,,,,,,
1240,No Classification,0.120762559,2.405489204,0.28803459,144.84375,0.392122003,0.692864097,1.620429256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,No Classification,0.132449258,2.654259005,0.286300598,109.6875,0.410657562,0.75991594,1.738774517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,No Classification,0.089598028,1.880481551,0.267590006,119.53125,0.337756942,0.503198069,1.202015571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,Sea aerosol (Cl),0.087650244,1.511191901,0.28686903,120.9375,0.334065498,0.433514155,1.08367031,53838,64.78988528,1.414171141,20.94307989,1.170124859,,,,,,,,,12.35270277,0.622601295,,,,,1.914324239,0.628252048,,,,,,,,
1272,Sea aerosol (Cl),0.330149254,1.365391465,0.615398641,105.46875,0.648351051,0.840260052,2.637748091,56500,65.21770954,1.401960477,20.54459602,1.115528122,1.864564978,0.609778147,,,,,,,10.54261997,0.552968448,,,,,1.830497757,0.585022382,,,,,,,,
1287,Sea aerosol (Cl),0.312619205,1.651548887,0.533433993,157.5,0.630903427,0.880992317,2.460230199,56092,65.70408344,1.272374392,20.74657083,1.012813579,1.730420068,0.574486004,,,,,,,11.81891859,0.570312748,,,,,,,,,,,,,,
1288,Sea aerosol (Cl),0.185039405,2.369757912,0.383933107,95.625,0.485385916,0.909828518,2.313169562,61059,68.51031184,1.429706533,19.89903748,1.237736084,,,,,,,,,11.59064695,0.677441154,,,,,,,,,,,,,,
1291,No Classification,0.088624136,1.695741932,0.281516103,101.25,0.335916291,0.477378661,1.202015571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,No Classification,0.434355656,1.382693841,0.688981474,59.0625,0.743665783,0.952650441,2.790755877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,No Classification,0.186013296,1.605252988,0.434693116,80.15625,0.486661571,0.697792423,1.832609672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
